orderItemID;prediction
11241;1
11242;1
11243;1
11244;1
11245;0
11246;0
11247;0
11248;0
11249;0
11250;0
11251;0
11252;0
11253;0
11254;1
11255;0
11256;0
11257;0
11258;0
11259;0
11260;1
11261;0
11262;0
11263;0
11264;1
11265;0
11266;0
11267;0
11268;0
11269;0
11270;1
11271;1
11272;1
11273;1
11274;0
11275;0
11276;0
11277;1
11278;1
11279;1
11280;0
11281;0
11282;1
11283;0
11284;1
11285;1
11286;1
11287;1
11288;1
11289;1
11290;0
11291;0
11292;0
11293;0
11294;0
11295;0
11296;0
11297;0
11298;0
11299;0
11300;0
11301;0
11302;0
11303;0
11304;0
11305;0
11306;0
11307;0
11308;0
11309;0
11310;1
11311;1
11312;1
11313;1
11314;1
11315;1
11316;1
11317;1
11318;0
11319;1
11320;0
11321;0
11322;0
11323;0
11324;0
11325;1
11326;1
11327;0
11328;0
11329;0
11330;1
11331;0
11332;0
11333;0
11334;1
11335;1
11336;0
11337;0
11338;0
11339;0
11340;0
11341;0
11342;0
11343;0
11344;0
11345;0
11346;0
11347;0
11348;0
11349;0
11350;0
11351;0
11352;0
11353;0
11354;0
11355;0
11356;0
11357;1
11358;0
11359;0
11360;0
11361;1
11362;1
11363;1
11364;1
11365;1
11366;1
11367;1
11368;1
11369;1
11370;1
11371;1
11372;0
11373;0
11374;0
11375;1
11376;0
11377;1
11378;0
11379;0
11380;1
11381;0
11382;0
11383;0
11384;0
11385;0
11386;0
11387;1
11388;1
11389;1
11390;1
11391;1
11392;1
11393;1
11394;0
11395;0
11396;1
11397;0
11398;0
11399;1
11400;0
11401;0
11402;1
11403;0
11404;1
11405;1
11406;1
11407;0
11408;0
11409;0
11410;0
11411;0
11412;0
11413;0
11414;0
11415;1
11416;1
11417;1
11418;1
11419;1
11420;1
11421;0
11422;0
11423;1
11424;1
11425;1
11426;1
11427;1
11428;1
11429;1
11430;1
11431;1
11432;1
11433;1
11434;1
11435;1
11436;1
11437;0
11438;0
11439;0
11440;0
11441;0
11442;0
11443;0
11444;0
11445;0
11446;0
11447;0
11448;0
11449;1
11450;0
11451;0
11452;0
11453;1
11454;1
11455;0
11456;0
11457;1
11458;0
11459;0
11460;0
11461;0
11462;1
11463;1
11464;1
11465;1
11466;1
11467;1
11468;1
11469;1
11470;1
11471;1
11472;1
11473;1
11474;0
11475;0
11476;1
11477;1
11478;0
11479;1
11480;1
11481;1
11482;0
11483;0
11484;0
11485;0
11486;0
11487;1
11488;1
11489;1
11490;0
11491;1
11492;1
11493;0
11494;0
11495;0
11496;0
11497;0
11498;0
11499;0
11500;0
11501;1
11502;1
11503;1
11504;1
11505;1
11506;0
11507;1
11508;1
11509;0
11510;0
11511;0
11512;0
11513;0
11514;0
11515;0
11516;1
11517;1
11518;1
11519;0
11520;1
11521;1
11522;0
11523;0
11524;0
11525;0
11526;1
11527;0
11528;1
11529;1
11530;1
11531;1
11532;0
11533;1
11534;1
11535;1
11536;1
11537;0
11538;1
11539;0
11540;1
11541;0
11542;0
11543;1
11544;1
11545;1
11546;1
11547;1
11548;1
11549;0
11550;1
11551;1
11552;0
11553;0
11554;0
11555;0
11556;1
11557;1
11558;1
11559;0
11560;0
11561;1
11562;1
11563;1
11564;0
11565;0
11566;0
11567;1
11568;1
11569;1
11570;0
11571;0
11572;0
11573;1
11574;1
11575;0
11576;1
11577;1
11578;1
11579;1
11580;1
11581;1
11582;1
11583;1
11584;1
11585;0
11586;0
11587;0
11588;0
11589;0
11590;1
11591;0
11592;0
11593;0
11594;0
11595;0
11596;0
11597;0
11598;0
11599;1
11600;0
11601;0
11602;1
11603;1
11604;1
11605;1
11606;0
11607;0
11608;1
11609;0
11610;0
11611;0
11612;0
11613;0
11614;0
11615;1
11616;0
11617;1
11618;0
11619;0
11620;0
11621;1
11622;1
11623;1
11624;1
11625;1
11626;1
11627;1
11628;1
11629;0
11630;0
11631;1
11632;1
11633;1
11634;1
11635;1
11636;1
11637;1
11638;1
11639;1
11640;1
11641;1
11642;1
11643;1
11644;1
11645;1
11646;1
11647;0
11648;0
11649;0
11650;0
11651;1
11652;1
11653;1
11654;1
11655;1
11656;1
11657;0
11658;1
11659;0
11660;0
11661;0
11662;0
11663;1
11664;0
11665;1
11666;1
11667;1
11668;1
11669;0
11670;1
11671;1
11672;1
11673;1
11674;1
11675;1
11676;1
11677;1
11678;1
11679;1
11680;1
11681;1
11682;1
11683;1
11684;1
11685;1
11686;1
11687;1
11688;1
11689;1
11690;1
11691;0
11692;1
11693;1
11694;1
11695;1
11696;1
11697;1
11698;1
11699;0
11700;0
11701;1
11702;0
11703;0
11704;0
11705;0
11706;0
11707;0
11708;0
11709;1
11710;0
11711;0
11712;0
11713;1
11714;1
11715;1
11716;0
11717;0
11718;1
11719;0
11720;1
11721;1
11722;1
11723;1
11724;1
11725;1
11726;1
11727;1
11728;0
11729;0
11730;0
11731;0
11732;0
11733;1
11734;1
11735;1
11736;1
11737;1
11738;0
11739;0
11740;0
11741;0
11742;1
11743;1
11744;0
11745;0
11746;1
11747;0
11748;0
11749;1
11750;0
11751;1
11752;1
11753;1
11754;1
11755;0
11756;0
11757;0
11758;1
11759;0
11760;1
11761;1
11762;1
11763;0
11764;1
11765;0
11766;0
11767;0
11768;0
11769;0
11770;0
11771;0
11772;0
11773;0
11774;0
11775;0
11776;0
11777;0
11778;0
11779;0
11780;0
11781;0
11782;0
11783;0
11784;0
11785;0
11786;0
11787;0
11788;0
11789;0
11790;1
11791;0
11792;0
11793;0
11794;0
11795;0
11796;0
11797;0
11798;0
11799;0
11800;0
11801;0
11802;0
11803;1
11804;1
11805;1
11806;1
11807;0
11808;0
11809;0
11810;0
11811;0
11812;0
11813;0
11814;0
11815;1
11816;1
11817;1
11818;1
11819;0
11820;0
11821;0
11822;0
11823;1
11824;0
11825;0
11826;0
11827;0
11828;0
11829;0
11830;1
11831;0
11832;0
11833;1
11834;0
11835;0
11836;0
11837;0
11838;0
11839;0
11840;0
11841;0
11842;0
11843;0
11844;0
11845;0
11846;0
11847;0
11848;0
11849;0
11850;0
11851;0
11852;0
11853;0
11854;0
11855;0
11856;0
11857;0
11858;0
11859;0
11860;1
11861;1
11862;0
11863;0
11864;0
11865;0
11866;1
11867;1
11868;1
11869;1
11870;0
11871;0
11872;1
11873;1
11874;0
11875;0
11876;0
11877;0
11878;0
11879;1
11880;1
11881;0
11882;0
11883;0
11884;0
11885;0
11886;0
11887;1
11888;0
11889;1
11890;0
11891;0
11892;1
11893;0
11894;0
11895;0
11896;0
11897;0
11898;0
11899;0
11900;0
11901;0
11902;0
11903;0
11904;0
11905;0
11906;0
11907;0
11908;0
11909;1
11910;1
11911;0
11912;0
11913;0
11914;0
11915;0
11916;0
11917;1
11918;1
11919;1
11920;1
11921;1
11922;0
11923;0
11924;0
11925;0
11926;0
11927;0
11928;0
11929;0
11930;0
11931;0
11932;0
11933;0
11934;0
11935;0
11936;0
11937;0
11938;0
11939;1
11940;0
11941;1
11942;1
11943;1
11944;0
11945;1
11946;0
11947;1
11948;1
11949;1
11950;1
11951;1
11952;1
11953;1
11954;1
11955;0
11956;1
11957;1
11958;0
11959;1
11960;0
11961;0
11962;0
11963;0
11964;1
11965;0
11966;0
11967;0
11968;0
11969;0
11970;1
11971;0
11972;0
11973;0
11974;0
11975;0
11976;0
11977;0
11978;0
11979;0
11980;1
11981;1
11982;0
11983;1
11984;1
11985;1
11986;0
11987;0
11988;1
11989;1
11990;1
11991;1
11992;1
11993;1
11994;0
11995;0
11996;1
11997;0
11998;0
11999;0
12000;0
12001;0
12002;0
12003;1
12004;1
12005;1
12006;0
12007;1
12008;1
12009;1
12010;1
12011;0
12012;1
12013;0
12014;0
12015;0
12016;0
12017;0
12018;0
12019;0
12020;0
12021;0
12022;0
12023;0
12024;1
12025;1
12026;1
12027;0
12028;0
12029;0
12030;0
12031;0
12032;0
12033;0
12034;0
12035;1
12036;0
12037;0
12038;0
12039;0
12040;1
12041;1
12042;1
12043;1
12044;1
12045;1
12046;0
12047;1
12048;1
12049;1
12050;1
12051;1
12052;0
12053;0
12054;1
12055;0
12056;0
12057;0
12058;0
12059;0
12060;0
12061;0
12062;0
12063;1
12064;1
12065;0
12066;0
12067;0
12068;0
12069;0
12070;0
12071;0
12072;1
12073;1
12074;0
12075;1
12076;1
12077;1
12078;1
12079;1
12080;0
12081;0
12082;0
12083;0
12084;0
12085;0
12086;0
12087;0
12088;0
12089;0
12090;1
12091;1
12092;0
12093;0
12094;1
12095;1
12096;1
12097;0
12098;0
12099;0
12100;0
12101;0
12102;0
12103;0
12104;0
12105;0
12106;0
12107;0
12108;1
12109;0
12110;0
12111;0
12112;0
12113;0
12114;1
12115;0
12116;1
12117;0
12118;1
12119;1
12120;1
12121;0
12122;0
12123;0
12124;0
12125;0
12126;1
12127;0
12128;1
12129;0
12130;1
12131;0
12132;1
12133;0
12134;0
12135;0
12136;0
12137;0
12138;1
12139;0
12140;0
12141;0
12142;0
12143;0
12144;0
12145;0
12146;0
12147;0
12148;0
12149;0
12150;0
12151;0
12152;0
12153;1
12154;1
12155;0
12156;0
12157;1
12158;1
12159;0
12160;0
12161;0
12162;0
12163;0
12164;1
12165;1
12166;0
12167;1
12168;0
12169;0
12170;1
12171;0
12172;0
12173;0
12174;1
12175;0
12176;1
12177;1
12178;1
12179;1
12180;1
12181;1
12182;1
12183;1
12184;1
12185;1
12186;0
12187;1
12188;1
12189;0
12190;0
12191;0
12192;0
12193;1
12194;0
12195;0
12196;0
12197;0
12198;0
12199;0
12200;1
12201;1
12202;1
12203;1
12204;1
12205;0
12206;0
12207;0
12208;0
12209;0
12210;1
12211;1
12212;1
12213;0
12214;0
12215;1
12216;0
12217;0
12218;0
12219;1
12220;1
12221;1
12222;1
12223;1
12224;0
12225;1
12226;0
12227;0
12228;0
12229;1
12230;0
12231;0
12232;0
12233;0
12234;1
12235;0
12236;0
12237;0
12238;0
12239;0
12240;0
12241;0
12242;0
12243;0
12244;0
12245;0
12246;0
12247;0
12248;0
12249;0
12250;0
12251;0
12252;0
12253;0
12254;0
12255;1
12256;1
12257;1
12258;1
12259;1
12260;1
12261;0
12262;0
12263;0
12264;0
12265;0
12266;1
12267;0
12268;0
12269;0
12270;0
12271;1
12272;1
12273;1
12274;1
12275;0
12276;0
12277;0
12278;0
12279;0
12280;0
12281;0
12282;0
12283;0
12284;0
12285;0
12286;0
12287;0
12288;0
12289;0
12290;1
12291;1
12292;1
12293;1
12294;0
12295;0
12296;0
12297;0
12298;0
12299;0
12300;0
12301;0
12302;0
12303;0
12304;0
12305;0
12306;0
12307;1
12308;1
12309;0
12310;0
12311;1
12312;1
12313;0
12314;1
12315;1
12316;0
12317;0
12318;0
12319;0
12320;0
12321;1
12322;1
12323;0
12324;0
12325;0
12326;0
12327;0
12328;0
12329;0
12330;0
12331;0
12332;0
12333;0
12334;0
12335;0
12336;1
12337;1
12338;1
12339;1
12340;1
12341;0
12342;1
12343;0
12344;1
12345;1
12346;1
12347;0
12348;0
12349;0
12350;0
12351;0
12352;0
12353;1
12354;1
12355;0
12356;0
12357;1
12358;0
12359;0
12360;0
12361;0
12362;0
12363;0
12364;0
12365;0
12366;0
12367;0
12368;0
12369;0
12370;0
12371;0
12372;0
12373;0
12374;0
12375;0
12376;0
12377;0
12378;0
12379;0
12380;0
12381;1
12382;0
12383;0
12384;1
12385;1
12386;1
12387;1
12388;1
12389;1
12390;1
12391;1
12392;1
12393;0
12394;1
12395;1
12396;0
12397;1
12398;0
12399;1
12400;1
12401;1
12402;1
12403;0
12404;0
12405;1
12406;1
12407;0
12408;1
12409;1
12410;0
12411;0
12412;0
12413;0
12414;0
12415;0
12416;0
12417;0
12418;0
12419;1
12420;0
12421;0
12422;0
12423;0
12424;1
12425;1
12426;0
12427;0
12428;0
12429;1
12430;0
12431;0
12432;1
12433;1
12434;1
12435;0
12436;1
12437;1
12438;1
12439;1
12440;1
12441;1
12442;1
12443;1
12444;1
12445;1
12446;1
12447;0
12448;0
12449;1
12450;1
12451;1
12452;1
12453;1
12454;1
12455;1
12456;1
12457;1
12458;1
12459;0
12460;1
12461;0
12462;0
12463;1
12464;0
12465;1
12466;0
12467;0
12468;0
12469;0
12470;1
12471;1
12472;1
12473;0
12474;0
12475;0
12476;0
12477;0
12478;1
12479;1
12480;1
12481;1
12482;1
12483;1
12484;1
12485;1
12486;1
12487;1
12488;0
12489;1
12490;0
12491;1
12492;1
12493;1
12494;0
12495;1
12496;1
12497;1
12498;0
12499;1
12500;1
12501;1
12502;0
12503;1
12504;0
12505;0
12506;0
12507;0
12508;0
12509;0
12510;0
12511;0
12512;0
12513;0
12514;0
12515;0
12516;1
12517;0
12518;0
12519;0
12520;0
12521;0
12522;0
12523;0
12524;0
12525;0
12526;0
12527;0
12528;0
12529;1
12530;0
12531;0
12532;0
12533;0
12534;0
12535;0
12536;0
12537;0
12538;0
12539;0
12540;1
12541;1
12542;1
12543;1
12544;1
12545;1
12546;1
12547;1
12548;1
12549;1
12550;1
12551;1
12552;0
12553;0
12554;0
12555;0
12556;1
12557;0
12558;0
12559;0
12560;0
12561;1
12562;1
12563;1
12564;1
12565;1
12566;0
12567;0
12568;0
12569;0
12570;0
12571;0
12572;0
12573;1
12574;1
12575;1
12576;1
12577;1
12578;1
12579;1
12580;1
12581;1
12582;1
12583;0
12584;0
12585;0
12586;1
12587;1
12588;1
12589;1
12590;0
12591;0
12592;0
12593;0
12594;0
12595;0
12596;0
12597;0
12598;0
12599;0
12600;0
12601;0
12602;0
12603;0
12604;1
12605;1
12606;0
12607;0
12608;0
12609;1
12610;0
12611;1
12612;1
12613;1
12614;0
12615;0
12616;0
12617;0
12618;0
12619;0
12620;0
12621;0
12622;0
12623;1
12624;1
12625;1
12626;1
12627;1
12628;1
12629;1
12630;1
12631;0
12632;1
12633;1
12634;1
12635;1
12636;1
12637;1
12638;1
12639;1
12640;1
12641;1
12642;0
12643;1
12644;1
12645;1
12646;0
12647;1
12648;0
12649;0
12650;0
12651;1
12652;1
12653;1
12654;1
12655;0
12656;0
12657;0
12658;0
12659;0
12660;0
12661;0
12662;0
12663;1
12664;0
12665;0
12666;0
12667;0
12668;0
12669;1
12670;0
12671;0
12672;0
12673;0
12674;0
12675;1
12676;1
12677;1
12678;0
12679;1
12680;1
12681;1
12682;1
12683;0
12684;0
12685;0
12686;0
12687;0
12688;1
12689;1
12690;0
12691;0
12692;1
12693;0
12694;0
12695;0
12696;1
12697;1
12698;1
12699;1
12700;1
12701;1
12702;0
12703;0
12704;1
12705;1
12706;1
12707;1
12708;1
12709;0
12710;1
12711;0
12712;0
12713;0
12714;1
12715;0
12716;0
12717;0
12718;0
12719;1
12720;0
12721;0
12722;1
12723;0
12724;1
12725;1
12726;1
12727;1
12728;1
12729;0
12730;0
12731;0
12732;0
12733;0
12734;0
12735;0
12736;0
12737;0
12738;0
12739;0
12740;0
12741;0
12742;0
12743;0
12744;0
12745;0
12746;1
12747;0
12748;0
12749;0
12750;1
12751;1
12752;0
12753;0
12754;0
12755;0
12756;0
12757;1
12758;0
12759;0
12760;1
12761;0
12762;0
12763;1
12764;1
12765;1
12766;0
12767;0
12768;0
12769;0
12770;0
12771;1
12772;0
12773;0
12774;0
12775;1
12776;1
12777;0
12778;0
12779;1
12780;1
12781;0
12782;1
12783;0
12784;0
12785;0
12786;0
12787;0
12788;1
12789;0
12790;0
12791;0
12792;0
12793;0
12794;0
12795;0
12796;0
12797;0
12798;0
12799;0
12800;0
12801;0
12802;0
12803;1
12804;1
12805;0
12806;0
12807;1
12808;0
12809;0
12810;1
12811;1
12812;1
12813;1
12814;0
12815;0
12816;0
12817;1
12818;0
12819;0
12820;0
12821;0
12822;1
12823;1
12824;1
12825;1
12826;1
12827;1
12828;1
12829;1
12830;1
12831;1
12832;0
12833;0
12834;0
12835;0
12836;0
12837;1
12838;0
12839;0
12840;0
12841;0
12842;0
12843;0
12844;0
12845;0
12846;0
12847;0
12848;0
12849;0
12850;1
12851;0
12852;0
12853;0
12854;0
12855;1
12856;1
12857;0
12858;1
12859;1
12860;1
12861;1
12862;1
12863;1
12864;1
12865;1
12866;1
12867;1
12868;0
12869;1
12870;1
12871;1
12872;1
12873;1
12874;1
12875;1
12876;1
12877;1
12878;1
12879;1
12880;1
12881;0
12882;0
12883;0
12884;0
12885;0
12886;0
12887;1
12888;1
12889;1
12890;1
12891;1
12892;1
12893;0
12894;0
12895;1
12896;0
12897;1
12898;0
12899;0
12900;0
12901;0
12902;1
12903;1
12904;1
12905;0
12906;0
12907;1
12908;1
12909;1
12910;1
12911;0
12912;0
12913;0
12914;0
12915;0
12916;0
12917;0
12918;1
12919;0
12920;1
12921;1
12922;1
12923;0
12924;0
12925;0
12926;0
12927;1
12928;0
12929;0
12930;0
12931;0
12932;0
12933;0
12934;1
12935;0
12936;0
12937;0
12938;0
12939;0
12940;0
12941;1
12942;1
12943;1
12944;1
12945;1
12946;0
12947;0
12948;0
12949;0
12950;0
12951;1
12952;1
12953;1
12954;1
12955;1
12956;0
12957;0
12958;0
12959;0
12960;0
12961;1
12962;0
12963;0
12964;0
12965;0
12966;1
12967;1
12968;0
12969;0
12970;0
12971;0
12972;0
12973;1
12974;0
12975;0
12976;0
12977;1
12978;1
12979;1
12980;1
12981;1
12982;0
12983;1
12984;1
12985;1
12986;1
12987;1
12988;1
12989;0
12990;0
12991;1
12992;1
12993;0
12994;1
12995;0
12996;1
12997;1
12998;1
12999;1
13000;1
13001;1
13002;0
13003;0
13004;1
13005;1
13006;1
13007;1
13008;1
13009;0
13010;0
13011;0
13012;0
13013;0
13014;0
13015;1
13016;0
13017;0
13018;1
13019;0
13020;0
13021;1
13022;1
13023;1
13024;1
13025;0
13026;0
13027;1
13028;0
13029;0
13030;0
13031;0
13032;0
13033;0
13034;0
13035;0
13036;0
13037;0
13038;0
13039;0
13040;0
13041;0
13042;0
13043;0
13044;0
13045;0
13046;0
13047;0
13048;1
13049;1
13050;0
13051;0
13052;0
13053;0
13054;0
13055;0
13056;0
13057;1
13058;0
13059;1
13060;0
13061;0
13062;0
13063;0
13064;0
13065;1
13066;0
13067;0
13068;0
13069;0
13070;0
13071;0
13072;0
13073;0
13074;1
13075;0
13076;0
13077;0
13078;0
13079;1
13080;1
13081;1
13082;1
13083;1
13084;1
13085;0
13086;0
13087;0
13088;0
13089;0
13090;0
13091;0
13092;1
13093;1
13094;1
13095;1
13096;1
13097;0
13098;0
13099;0
13100;0
13101;0
13102;0
13103;0
13104;0
13105;0
13106;1
13107;0
13108;1
13109;0
13110;1
13111;1
13112;1
13113;0
13114;1
13115;0
13116;0
13117;0
13118;0
13119;0
13120;0
13121;0
13122;0
13123;0
13124;0
13125;0
13126;1
13127;1
13128;0
13129;1
13130;0
13131;1
13132;1
13133;1
13134;1
13135;1
13136;1
13137;1
13138;1
13139;0
13140;0
13141;0
13142;0
13143;1
13144;0
13145;0
13146;1
13147;1
13148;0
13149;1
13150;0
13151;0
13152;0
13153;0
13154;0
13155;0
13156;0
13157;0
13158;0
13159;1
13160;0
13161;1
13162;1
13163;0
13164;0
13165;0
13166;0
13167;0
13168;1
13169;1
13170;0
13171;1
13172;1
13173;1
13174;1
13175;1
13176;1
13177;1
13178;1
13179;0
13180;0
13181;0
13182;0
13183;0
13184;0
13185;0
13186;0
13187;0
13188;0
13189;0
13190;0
13191;0
13192;0
13193;0
13194;0
13195;1
13196;1
13197;1
13198;1
13199;1
13200;0
13201;1
13202;1
13203;1
13204;0
13205;0
13206;1
13207;1
13208;1
13209;0
13210;1
13211;1
13212;1
13213;1
13214;0
13215;0
13216;0
13217;0
13218;0
13219;1
13220;1
13221;1
13222;1
13223;1
13224;1
13225;1
13226;1
13227;1
13228;1
13229;1
13230;1
13231;1
13232;0
13233;1
13234;1
13235;1
13236;1
13237;1
13238;1
13239;1
13240;0
13241;0
13242;0
13243;0
13244;0
13245;0
13246;0
13247;0
13248;0
13249;0
13250;0
13251;0
13252;0
13253;0
13254;0
13255;1
13256;0
13257;0
13258;0
13259;1
13260;0
13261;1
13262;1
13263;0
13264;1
13265;1
13266;1
13267;1
13268;0
13269;0
13270;1
13271;1
13272;1
13273;1
13274;1
13275;1
13276;1
13277;1
13278;1
13279;1
13280;1
13281;1
13282;1
13283;0
13284;0
13285;0
13286;0
13287;0
13288;1
13289;1
13290;1
13291;1
13292;1
13293;0
13294;1
13295;1
13296;0
13297;0
13298;1
13299;0
13300;0
13301;0
13302;0
13303;0
13304;0
13305;0
13306;0
13307;0
13308;0
13309;0
13310;0
13311;0
13312;0
13313;0
13314;0
13315;0
13316;0
13317;0
13318;0
13319;0
13320;0
13321;1
13322;0
13323;0
13324;0
13325;0
13326;0
13327;0
13328;0
13329;0
13330;0
13331;1
13332;1
13333;0
13334;0
13335;0
13336;1
13337;0
13338;0
13339;0
13340;0
13341;1
13342;1
13343;1
13344;1
13345;1
13346;0
13347;0
13348;0
13349;0
13350;0
13351;0
13352;1
13353;1
13354;1
13355;1
13356;1
13357;1
13358;1
13359;1
13360;1
13361;1
13362;0
13363;0
13364;1
13365;1
13366;1
13367;1
13368;0
13369;0
13370;0
13371;0
13372;0
13373;0
13374;0
13375;0
13376;0
13377;1
13378;1
13379;0
13380;0
13381;0
13382;0
13383;0
13384;0
13385;0
13386;1
13387;1
13388;0
13389;0
13390;0
13391;0
13392;0
13393;0
13394;0
13395;0
13396;0
13397;0
13398;1
13399;1
13400;1
13401;1
13402;1
13403;1
13404;1
13405;0
13406;0
13407;0
13408;0
13409;0
13410;0
13411;0
13412;1
13413;1
13414;0
13415;0
13416;0
13417;0
13418;0
13419;1
13420;1
13421;1
13422;1
13423;0
13424;0
13425;0
13426;1
13427;0
13428;0
13429;1
13430;1
13431;1
13432;1
13433;1
13434;1
13435;1
13436;1
13437;1
13438;1
13439;0
13440;0
13441;1
13442;1
13443;1
13444;1
13445;1
13446;0
13447;1
13448;1
13449;1
13450;0
13451;0
13452;0
13453;1
13454;1
13455;1
13456;1
13457;1
13458;1
13459;1
13460;1
13461;1
13462;1
13463;1
13464;1
13465;1
13466;1
13467;1
13468;1
13469;1
13470;0
13471;0
13472;0
13473;0
13474;0
13475;0
13476;0
13477;1
13478;1
13479;1
13480;1
13481;1
13482;0
13483;0
13484;0
13485;0
13486;0
13487;0
13488;0
13489;1
13490;1
13491;1
13492;1
13493;0
13494;1
13495;1
13496;1
13497;1
13498;1
13499;1
13500;1
13501;0
13502;0
13503;0
13504;0
13505;0
13506;0
13507;1
13508;1
13509;1
13510;0
13511;0
13512;1
13513;0
13514;0
13515;0
13516;0
13517;1
13518;1
13519;1
13520;1
13521;0
13522;0
13523;0
13524;1
13525;0
13526;0
13527;0
13528;0
13529;0
13530;1
13531;1
13532;1
13533;1
13534;1
13535;1
13536;0
13537;0
13538;0
13539;0
13540;1
13541;0
13542;0
13543;0
13544;0
13545;0
13546;0
13547;0
13548;0
13549;0
13550;0
13551;1
13552;0
13553;1
13554;1
13555;1
13556;1
13557;1
13558;1
13559;1
13560;1
13561;1
13562;1
13563;1
13564;0
13565;0
13566;0
13567;0
13568;0
13569;0
13570;0
13571;0
13572;0
13573;0
13574;0
13575;1
13576;1
13577;1
13578;1
13579;0
13580;1
13581;1
13582;0
13583;0
13584;0
13585;0
13586;0
13587;1
13588;1
13589;1
13590;1
13591;1
13592;1
13593;1
13594;0
13595;1
13596;1
13597;0
13598;0
13599;0
13600;0
13601;0
13602;0
13603;1
13604;0
13605;0
13606;1
13607;0
13608;1
13609;1
13610;1
13611;1
13612;1
13613;0
13614;0
13615;1
13616;1
13617;1
13618;1
13619;0
13620;1
13621;1
13622;0
13623;0
13624;0
13625;0
13626;0
13627;0
13628;1
13629;1
13630;1
13631;1
13632;0
13633;1
13634;1
13635;0
13636;0
13637;0
13638;0
13639;0
13640;0
13641;0
13642;1
13643;1
13644;0
13645;0
13646;0
13647;0
13648;0
13649;0
13650;0
13651;0
13652;0
13653;0
13654;1
13655;1
13656;1
13657;1
13658;1
13659;1
13660;1
13661;1
13662;1
13663;1
13664;0
13665;1
13666;1
13667;0
13668;1
13669;0
13670;1
13671;1
13672;1
13673;1
13674;1
13675;1
13676;0
13677;0
13678;0
13679;0
13680;0
13681;0
13682;0
13683;0
13684;0
13685;0
13686;0
13687;0
13688;0
13689;1
13690;1
13691;1
13692;1
13693;1
13694;1
13695;1
13696;1
13697;1
13698;1
13699;1
13700;0
13701;0
13702;1
13703;0
13704;1
13705;1
13706;0
13707;0
13708;0
13709;1
13710;0
13711;0
13712;0
13713;0
13714;0
13715;0
13716;1
13717;0
13718;1
13719;1
13720;0
13721;0
13722;0
13723;0
13724;0
13725;0
13726;0
13727;1
13728;1
13729;1
13730;1
13731;1
13732;1
13733;1
13734;1
13735;1
13736;1
13737;1
13738;0
13739;1
13740;1
13741;1
13742;1
13743;1
13744;1
13745;1
13746;1
13747;1
13748;1
13749;0
13750;1
13751;0
13752;1
13753;1
13754;1
13755;1
13756;1
13757;1
13758;1
13759;0
13760;1
13761;1
13762;1
13763;1
13764;1
13765;1
13766;1
13767;1
13768;1
13769;0
13770;1
13771;1
13772;1
13773;0
13774;0
13775;1
13776;0
13777;1
13778;0
13779;1
13780;1
13781;1
13782;1
13783;1
13784;1
13785;1
13786;1
13787;1
13788;1
13789;0
13790;0
13791;0
13792;0
13793;1
13794;1
13795;1
13796;1
13797;1
13798;1
13799;0
13800;1
13801;0
13802;0
13803;1
13804;1
13805;0
13806;1
13807;0
13808;0
13809;1
13810;0
13811;1
13812;0
13813;0
13814;0
13815;0
13816;1
13817;0
13818;1
13819;1
13820;0
13821;1
13822;0
13823;1
13824;1
13825;1
13826;0
13827;0
13828;0
13829;0
13830;0
13831;0
13832;0
13833;0
13834;0
13835;0
13836;0
13837;1
13838;1
13839;1
13840;1
13841;1
13842;1
13843;1
13844;0
13845;0
13846;0
13847;1
13848;0
13849;1
13850;0
13851;1
13852;1
13853;1
13854;1
13855;1
13856;1
13857;0
13858;0
13859;0
13860;0
13861;0
13862;0
13863;0
13864;0
13865;0
13866;0
13867;0
13868;0
13869;0
13870;0
13871;0
13872;0
13873;0
13874;0
13875;0
13876;0
13877;1
13878;1
13879;0
13880;0
13881;0
13882;1
13883;0
13884;0
13885;1
13886;0
13887;0
13888;0
13889;0
13890;1
13891;0
13892;0
13893;1
13894;1
13895;1
13896;0
13897;1
13898;0
13899;1
13900;0
13901;0
13902;1
13903;0
13904;0
13905;0
13906;1
13907;0
13908;0
13909;1
13910;1
13911;0
13912;0
13913;0
13914;0
13915;0
13916;0
13917;0
13918;0
13919;1
13920;1
13921;1
13922;1
13923;0
13924;0
13925;1
13926;1
13927;1
13928;1
13929;0
13930;0
13931;0
13932;0
13933;0
13934;0
13935;0
13936;1
13937;0
13938;1
13939;1
13940;0
13941;0
13942;0
13943;0
13944;1
13945;0
13946;1
13947;1
13948;1
13949;0
13950;0
13951;0
13952;1
13953;1
13954;1
13955;1
13956;1
13957;1
13958;0
13959;0
13960;0
13961;0
13962;0
13963;0
13964;1
13965;1
13966;1
13967;1
13968;1
13969;1
13970;1
13971;1
13972;1
13973;1
13974;1
13975;0
13976;1
13977;0
13978;0
13979;0
13980;1
13981;1
13982;0
13983;0
13984;0
13985;0
13986;0
13987;1
13988;0
13989;0
13990;0
13991;0
13992;1
13993;1
13994;0
13995;0
13996;0
13997;0
13998;0
13999;0
14000;0
14001;0
14002;0
14003;0
14004;0
14005;0
14006;0
14007;1
14008;1
14009;1
14010;1
14011;1
14012;0
14013;0
14014;1
14015;1
14016;0
14017;1
14018;0
14019;0
14020;0
14021;0
14022;1
14023;1
14024;1
14025;1
14026;1
14027;1
14028;0
14029;1
14030;0
14031;1
14032;1
14033;0
14034;0
14035;1
14036;0
14037;0
14038;0
